,company,country,description,location,review,salary,star,title
6,HongKong Land,Indonesia,"Good degree in Architecture, Engineering or Building Sciences. Information collected is for this recruitment and selection only, data are protected against...",Jakarta,,,,Project Director
7,OTO Group,Indonesia,Pendidikan min. D3/S1 Teknik Informatika / Manajemen Informatika / Teknik Komputer*. Memahami RDBMS (Relational Data Base Management System) concept*....,Jakarta,,,,It System Requirement Analyst
8,Roche,Indonesia,"You have a Master's/Bachelor's degree from a reputable university (local/overseas) majoring in Accounting, Economics, Industrial Engineering, Business...",Jakarta,859 ulasan,,52.2,Strategic Planning Manager
9,PT Nusa Satu Inti Artha,Indonesia,Experience in analyzing data to draw business relevant conclusions and in data visualization techniques and tools....,Jakarta,,,,Scrum Master
0,Blue Visions Management,Indonesia,Bachelor Degree in Civil Engineering. Willing to travel extensively to project sites to gather data. Exciting opportunities exist for Project Controllers with...,Jakarta,,,,Project Controllers – Power Plant Project
1,blueVisions,Indonesia,Bachelor Degree in Civil Engineering. Willing to travel extensively to project sites to gather data. Exciting opportunities exist for Project Controllers with...,Jakarta,,,,Project Controllers – Power Plant Project
2,"Verizon Consultants Asia, PT",Indonesia,Minimum a Diploma in Engineering (Electrical/Electronic) or equivalent. Communicate with and obtain data from customer service team....,Jakarta,,,,TECHNICAL SERVICE EXECUTIVE
3,OTO Group,Indonesia,Pendidikan D3/S1 Teknik Informatika / Manajemen Informatika / Teknik Komputer*. Merancang dan membangun OLAP (Online Analytical Processing) serta OLTP (Online...,Jakarta,,,,It Business Intelligence Developer
4,FinAccel,Indonesia,"Strong understanding of Data Structures, Algorithms, and Computer Science fundamentals. B.S, M.S, and/or PhD in Computer Science or equivalent....",Jakarta,,,,Full-stack Engineer
5,Bank Mayapada,Indonesia,Pendidikan minimal S1 Jurusan Teknik Komputer. Mampu berkomunikasi dengan pihak-pihak lain....,Jakarta,,,,Lowongan IT E-Channel
6,PetroSea,Indonesia,Bachelor Degree in Geodetic Engineering. Coordinate and liase with Engineering & Constructions Team to ensure that construction designs are being properly...,Jakarta,,,,Surveyor (Site Based)
8,Adaro Energy,Indonesia,"Bachelor Degree in Accounting, Engineering, or Information Technology. Have strong data analytics and Computer-assisted audit techniques (CAATs) skills....",Jakarta,,,,SENIOR AUDITOR
9,PetroSea,Indonesia,Diploma degree in Engineering / Surveying. Coordinate and liase with Engineering & Constructions Team to ensure that construction designs are being properly...,Jakarta,,,,Surveyor (Construction)
0,PT Taralite (Taralite.com),Indonesia,Develop new features together with our team of data scientist and software developer. Build data computational pipelines and ETLs • Enrolled in an undergraduate...,Jakarta,,,,Data Engineer (Intern)
1,Black & Veatch,Indonesia,Liaisons with appropriate engineering and procurement personnel to ensure timely delivery of project materials and equipment....,Jakarta,,,,Sr Materials Controller (TJB Jepara Project)
3,QAPCO,Indonesia, Bachelor’s Degree in Chemical Engineering or a relevant engineering discipline. Job holder will have to act as a technical expert for the Ethylene Plant...,Jakarta,,,,Production Lead Engineer (Ethylene)
4,Cisco,Indonesia,"People, processes, data, and things. Proactively push and challenge our engineering and product specialist team to effectively drive and increase the mindshare...",Jakarta,,,,Senior Account Manager - GSP Asean - PTT
8,PT Rusli Vinilon Sakti,Indonesia,"Pendidikan minimal D3 / S1 - Manajemen Pemasaran, Ilmu Statistik atau Matematika, Teknik Industri. Memiliki kemampuan interpersonal yang baik, diimbangi dengan...",Jakarta,,,,Data Analyst
9,PT Mitra Bahagia Nippindo,Indonesia,Memiliki pengetahuan dalam struktur data dan algoritma untuk memproses big data. Memproses permintaan data dari user....,Jakarta,,,,Data Analyst
0,Chub Pamadana International PT,Indonesia,Software Engineering Concept:. Understand Data Structure and Algorithms. Understand Machine Learning and Data Science....,Jakarta,,,,Back-End Senior Web Developer
3,"Pensons Group, PT",Indonesia,"Have knowledge of E&I, mechanical, MVAC System, able to read data from drawing and verified etc. Good engineering knowledge and familiar with codes of practice...",Jakarta,,,,DESIGN DRAFTSMAN
4,"Verizon Consultants Asia, PT",Indonesia,DATA CENTER MANAGER. Manage data center facilities enhancement or expansion project to cater for future data center consolidation opprtunities....,Jakarta,,,,DATA CENTER MANAGER
6,"Talentsource Indonesia, PT",Indonesia,Create training/review materials with engineer. Help rank and file workers maintain and improve their job skills by monitoring their capabilities through data...,Jakarta,,,,DEVELOPMENT TRAINER
7,Indosystem,Indonesia,"Most importantly, you will work with the engineering team to make sure that you can deliver the product on-time & on-budget....",Jakarta,,,,Product Owner / Product Lead
9,SAP,Indonesia,"Big Data, Machine Learning, IoT, Blockchain). Required undergraduate university degree, preferably in commerce, engineering, information technologies or...",Jakarta,,,,Project Expert - Support
0,Traveloka,Indonesia,"Join our ambitious growing team in building large impact consumer products and services, building real-time and big data systems and platforms, coming up with...",Jakarta,4 ulasan,,51.0,Software Engineering Lead
1,Codigo Cyberlin Metadata PT,Indonesia,"Design, Data, Research, Product and Engineering. Technical background as a software engineer or designer. You’ll initiate customer development and data analysis...",Jakarta,,,,Product Owner
2,Home Credit Indonesia,Indonesia,"Bachelor in Computer Science / Computer Engineering / Information Technology. 3+ years of software engineering experience (Java, Python, R), with Git as...",Jakarta,,,,Senior Data Engineer
3,PT Dian Graha Elektrika,Indonesia,"Weekly Report Analyze • Min D3 majoring in Civil, Electrical, Mechanical Engineering, & Telecommunication. Monitoring & Controlling Project SACME....",Jakarta,,,,Project Controller
4,Traveloka,Indonesia,"Passion in problem solving through business analysis, data analysis, system analysis and system development....",Jakarta,4 ulasan,,51.0,Marketing Technology Associate
5,Jurnal Consulting,Indonesia,"Develop design documents, UI kits, and libraries for future use. Research and analyze industry UX/ UI trends, technologies, and competitor sites and strategies...",Jakarta,,,,Senior UI/UX Engineer
6,PT Putragaya Wahana,Indonesia,Applying cash flows and resources to the master development programmed and extracting data for presentation/report purposes;...,Jakarta,,,,Project Planner
7,PT Control Systems,Indonesia,"Support project team in engineering and document. Communicate in professional manner to customers, providing service information, technical data and general...",Jakarta,,,,Technical Support Engineer
9,Krama Yudha Tiga Berlian Motors,Indonesia,"Menyusun laporan, proposal, dan analisa berdasarkan data yang masuk menggunakan Ms. Berkoordinasi dengan pihak terkait (baik internal maupun eksternal)....",Jakarta,,,,Warehouse Control
0,PT Asahimas Flat Glass Tbk,Indonesia,"At least having Bachelor's Degree in Engineering and GPA of 2.80. 3-5 years of working experience in Logistics / Delivery Management / Warehousing, preferably...",Jakarta,,,,Assistant Section Chief LOGISTICS
1,"Columbia Personnel Services, PT",Indonesia,Mechanical data sheets. Minimum Diploma in Mechanical Engineering. Bill of materials for construction scope of work and other construction required data for...,Jakarta,,,,SENIOR ENGINEER
2,QAPCO,Indonesia," Bachelor’s Degree in Chemical Engineering or a relevant engineering discipline. The job holder will have act as a technical expert and plan, coordinate and...",Jakarta,,,,Production Engineer (Ethylene / Venyl / EDC-VCM)
3,PeoplePlus Advisory,Indonesia,"Bachelor's degree in Computer Science, Information Systems, Engineering, Business or technical discipline from an accredited college or university....",Jakarta,,,,MIS MANAGER
4,Amethyst Resources Consultancy,Indonesia,Relevant tertiary education preferably in Mechanical or Electrical Engineering. Data analysis for client energy usage and identify energy wastage....,Jakarta,,,,ENERGY MANAGER
5,Kalibrr,Indonesia,"Highly analytical and data driven. A Bachelor’s Degree with any major but preferably coming from Economics, Business/Management, Industrial Engineering....",Jakarta,,,,Senior Analyst
6,PT Senamas Energindo Mineral,Indonesia,Mampu menggunakan alat dan mengolah data hasil survey. Mampu dan menguasai alat ukur dan teknik pengukuran yang tepat....,Jakarta,,,,Surveyor
7,PT Jasa Teknologi Informasi IBM,Indonesia,Netbackup (starting version 7.6) with configuration in EMC Data Domain and SUN StorageTek Tape Library. Perform backup & restore test prior to migration •...,Jakarta,,,,Backup & Recovery Leader
8,PT Grage Trimitra Usaha,Indonesia,"Strong Leadership for managerial level, problem solving oriented and having well analytical for reporting data....",Jakarta,,,,Quantity Surveyor
9,PT Candra Adyalaksana,Indonesia,Dapat mengolah data RAB. Quantity Surveyor • Lulusan S1 Teknik Sipil. Terbuka juga untuk lulusan STM....,Jakarta,,,,Quantity Surveyor
0,PT Arisma Data Setia,Indonesia,"Majoring in Engineering (Computer/ Telecommunication), Computer Science/ Information Technology or equivalent....",Jakarta,,,,Network Administrator
2,PT Cendrawasih Artha Teknologi,Indonesia,"Report to SITAC Manager & CME Manager • Candidate must possess at least Bachelor's Degree in Engineering (Computer/Telecommunication), Engineering (Electrical...",Jakarta,,,,Project Administrator (SITAC CME)
3,Platinum Manpower Search,Indonesia,"Minimum Bachelor Degree in Mechanical Engineering. Provide efficient sales, technical support, clarifications, collate technical and sales data....",Jakarta,,,,TENDER EXECUTIVE
4,PT Fortress Data Services,Indonesia,"Have experience in Core Banking or Data Warehouse will be an advantage. Bachelor Degree (S1) in Information Technology, Information System, Computer Science,...",Jakarta,,,,IT Application Support (Software)
5,"Midi Utama Indonesia, Tbk.",Indonesia,"Pendidikan terakhir, S1 Akuntansi / Teknik Sipil / Teknik Informatika / MIPA, IPK Min 3.00. Kemampuan administrasi data baik....",Jakarta,,,,Auditor
6,Traveloka,Indonesia,"Data Site Infrastructure Engineer at Traveloka is the role that administers and maintains our scalable and distributed data infrastructure, including high...",Jakarta,4 ulasan,,51.0,Data Site Infrastructure Engineer
7,Traveloka,Indonesia,"Bachelor's degree in Engineering, Mathematics, Computer Science, Information Management or Finance from top local or overseas universities with min GPA 3.5 on a...",Jakarta,4 ulasan,,51.0,Product Marketing Manager
8,PT I Like Gym Indonesia,Indonesia,Engineering of SA-related solutions for various project and operational needs. Maintain data centre environmental and monitoring equipment • Have a Bachelor’s...,Jakarta,,,,IT System Administrator
0,PT Arisma Data Setia,Indonesia,Majoring in Mechanical Engineering. CAD Support Engineer (Jakarta) • SMA/SMK. Familiar and capable to operate:....,Jakarta,,,,CAD Support Engineer (Jakarta)
